# jar	class	constant_pool_index	old_base64	new_base64
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/GateEntityPlugin.class	441	QWN0aXZlIEdhdGU=	7Zmc7ISxIOqyjOydtO2KuA==
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/GateEntityPlugin.class	574	VGhpcyBnYXRlIGlzIGFjdGl2ZS4=	7J20IOqyjOydtO2KuOuKlCDtmZzshLHtmZTrkJjslrQg7J6I7Iq164uI64ukLg==
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/GateEntityPlugin.class	576	WW91J3ZlIHNjYW5uZWQgdGhpcyBnYXRlLg==	7J20IOqyjOydtO2KuOulvCDsiqTsupTtlojsirXri4jri6Qu
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/GateExplosionScript.class	157	R2F0ZSBFeHBsb3Npb24=	6rKM7J207Yq4IO2PreuwnA==
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/HassleNPCScript$HassleParams.class	23	Y29uZHVjdGluZyBhbiBpbnNwZWN0aW9u	6rKA7IKsIOyImO2WiQ==
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/HassleNPCScript$HassleParams.class	27	c3RhbmRpbmcgYnkgZm9yIGluc3BlY3Rpb24=	6rKA66y4IOuMgOq4sCDspJE=
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/HassleNPCScript.class	35	Y29uZHVjdGluZyBhbiBpbnNwZWN0aW9u	6rKA7IKsIOyImO2WiQ==
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/HassleNPCScript.class	37	c3RhbmRpbmcgYnkgZm9yIGluc3BlY3Rpb24=	6rKA66y4IOuMgOq4sCDspJE=
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/HassleNPCScript.class	209	VmluZGljdGl2ZSBpbnNwZWN0aW9u	7KeV67KM7KCBIOqygOyCrA==
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	381	WW91ciBmbGVldCBhcHByb2FjaGVzIHRoZSB3b3JtaG9sZS4=	6reA7ZWY7J2YIO2VqOuMgOqwgCDsm5ztmYDsl5Ag7KCR6re87ZWp64uI64ukLg==
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	435	VGhpcyB3b3JtaG9sZSBpcyBzdGFiaWxpemluZyBhbmQgd2lsbCBiZWNvbWUgdXNhYmxlIHdpdGhpbiAlcyA=	7J20IOybnO2ZgOydtCDslYjsoJXtmZTrkJjqs6Ag7J6I7Jy866mwICVzIOuCtOyXkCDsgqzsmqkg6rCA64ql7ZW07KeIIOqyg+yeheuLiOuLpCA=
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	456	VGhpcyBqdW1wLXBvaW50IGlzIHN0YWJpbGl6aW5nIGFuZCBzaG91bGQgYmUgdXNhYmxlIHdpdGhpbiBhIGRheSBhdCB0aGUgbW9zdC4=	7J20IOygkO2UhCDtj6zsnbjtirjqsIAg7JWI7KCV7ZmU65CY6rOgIOyeiOycvOupsCDstZzrjIAg7ZWY66OoIOydtOuCtOyXkCDsgqzsmqkg6rCA64ql7ZWgIOqyg+yeheuLiOuLpC4=
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	458	VGhpcyBqdW1wLXBvaW50IGlzIHN0YWJpbGl6aW5nIGJ1dCB3aWxsIG5vdCBiZSB1c2FibGUgZm9yIHNvbWUgdGltZS4=	7J20IOygkO2UhCDtj6zsnbjtirjqsIAg7JWI7KCV7ZmUIOykkeydtOyngOunjCDri7nrtoTqsITsnYAg7IKs7Jqp7ZWgIOyImCDsl4bsirXri4jri6Qu
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	460	VGhpcyBqdW1wLXBvaW50IGlzIHVuc3RhYmxlIGFuZCBjYW4gbm90IGJlIHVzZWQu	7J20IOygkO2UhCDsp4DsoJDsnYAg67aI7JWI7KCV7ZWY7JesIOyCrOyaqe2VoCDsiJgg7JeG7Iq164uI64ukLg==
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	462	VW50aWwgaXQgcmVzdGFiaWxpemVzLCBoeXBlcnNwYWNlIGlzIG9ubHkgYWNjZXNzaWJsZSB2aWEgVHJhbnN2ZXJzZSBKdW1wLg==	7J6s7JWI7KCV7ZmU65CgIOuVjOq5jOyngCDstIjqs7XqsITsnYAg7Zqh64uoIOygkO2UhOulvCDthrXtlbTshJzrp4wg7KCR6re87ZWgIOyImCDsnojsirXri4jri6Qu
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	473	VGhlIG5hdiBjb21wdXRlciBwaW5ncyB0aGUgd29ybWhvbGUgdGVybWludXMsIGVzdGFibGlzaGluZyBhIGRhdGEgY29ubmVjdGlvbiB0aHJvdWdoIGRyaXZlLWZpZWxkIGZsdWN0dWF0aW9ucy4gSW4gdW5kZXIgYSBtaW51dGUsIGFuZCBvbmx5IGEgbW9tZW50IG9mIHVuZWFzZSBhcyB0aGUgYWdyYXYgc2VsZi1jb3JyZWN0aW9uIHNldHRsZXMsIHRoZSBwcm9jZXNzIGlzIGNvbXBsZXRlLiBZb3VyIHByaW1hcnkgaW50ZXJmYWNlIHVudmVpbHMgYSBsaXN0IG9mIHBvc3NpYmxlIGRlc3RpbmF0aW9ucy4=	7ZWt67KVIOy7tO2TqO2EsOqwgCDsm5ztmYAg7KKF7LCp7KCQ7JeQIO2VkeydhCDrs7TrgrTrqbAg65Oc65287J2067iMIO2VhOuTnCDrs4Drj5nsnYQg7Ya17ZW0IOuNsOydtO2EsCDsl7DqsrDsnYQg7ZmV66a97ZWp64uI64ukLiAx67aE64+EIOyxhCDslYgg65CY7Ja0LCDrsJjspJHroKUg7J6Q6riwIOuztOygleydtCDslYjsoJXrkJjripQg67aI7JWI7ZWcIOyInOqwhOydhCDsp4Drgpgg7ZSE66Gc7IS47Iqk6rCAIOyZhOujjOuQqeuLiOuLpC4g7KO8IOyduO2EsO2OmOydtOyKpOqwgCDqsIDriqXtlZwg66qp7KCB7KeAIOuqqeuhneydhCDtkZzsi5ztlanri4jri6Qu
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	475	QWN0aXZhdGluZyB0aGlzIA==	7Zmc7ISx7ZmUIOykkQ==
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	477	IHRvIGxldCB5b3VyIGZsZWV0IHBhc3MgdGhyb3VnaCB3aWxsIGNvc3Qg	IOq3gO2VmOydmCDtlajrjIDqsIAg7Ya16rO87ZWY64+E66GdIO2XiOyaqe2VmOuKlCDruYTsmqnsnYAg
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	489	IGZ1ZWwuIFlvdSBoYXZlIG5vIGZ1ZWwu	7Jew66OMLiDsl7Dro4zqsIAg7JeG7Iq164uI64ukLg==
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	491	IGZ1ZWwuIFlvdSBvbmx5IGhhdmUg	7Jew66OMLiDri7nsi6DsnYA=
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	515	WW91IGxvYWQgdGhlIHN0YWJpbGl6YXRpb24gYWxnb3JpdGhtIGludG8geW91ciBqdW1wIHByb2dyYW0gYW5kIHRoZSBkcml2ZSBmaWVsZCBnb2VzIHRocm91Z2ggYSBzZXJpZXMgb2YgZXNvdGVyaWMgZmx1Y3R1YXRpb25zLCB0aGVpciByZXNvbmFuY2UgZ3JhZHVhbGx5IGNhbmNlbGxpbmcgb3V0IHRoZSBpbnN0YWJpbGl0eSBpbiB0aGlzIGp1bXAtcG9pbnQu	7JWI7KCV7ZmUIOyVjOqzoOumrOymmOydhCDsoJDtlIQg7ZSE66Gc6re4656o7JeQIOuhnOuTnO2VmOyekCDrk5zrnbzsnbTruIwg7ZWE65Oc6rCAIOydvOugqOydmCDrgpztlbTtlZwg67OA64+Z7J2EIOqxsOy5mOupsCwg6re4IOqzteuqheydtCDsnbQg7KCQ7ZSEIO2PrOyduO2KuOydmCDrtojslYjsoJXshLHsnYQg7KCQ7LCo7KCB7Jy866GcIOyDgeyHhO2VqeuLiOuLpC4=
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	517	VGhlIGp1bXAtcG9pbnQgc2hvdWxkIGJlIHN0YWJsZSBlbm91Z2ggdG8gdXNlIHdpdGhpbiBhIGRheSBvciBzby4=	7KCQ7ZSEIO2PrOyduO2KuOuKlCDtlZjro6gg7KCV64+EIOuCtOyXkCDsgqzsmqntlaAg7IiYIOyeiOydhCDrp4ztgbwg7JWI7KCV65CgIOqyg+yeheuLiOuLpC4=
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	533	WW91IGdpdmUgdGhlIG9yZGVyLiBCZWZvcmUgbG9uZywgeW91ciBvcHMgY2hpZWYgY29uZmlybXMgdGhhdCB0aGUgd29ybWhvbGUgYW5jaG9yIGhhcyBiZWVuIHN0b3dlZCBpbiBhIHNlY3VyZSBob2xkIG9uIHlvdXIgZmxhZ3NoaXAu	66qF66C57J2EIOuCtOumveuLiOuLpC4g6rOnIOyekeyghCDrjIDsnqXsnbQg7Juc7ZmAIOyVtey7pOqwgCDquLDtlajsnZgg7JWI7KCE7ZWcIO2ZlOusvOy5uOyXkCDrs7TqtIDrkJjsl4jsnYzsnYQg7ZmV7J247ZWp64uI64ukLg==
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	560	VGhpcyB3aWxsIHNodXQgZG93biB0aGUgd29ybWhvbGUgYW5kIGZyZWUgdXAgdGhlIHN0YWJsZSBwb2ludCBmb3Igb3RoZXIgdXNlcy4=	7J2066CH6rKMIO2VmOuptCDsm5ztmYDsnbQg64ur7Z6I6rOgIOyViOygleyggSDtj6zsnbjtirjqsIAg64uk66W4IOyaqeuPhOuhnCDtlbTrsKnrkKnri4jri6Qu
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	562	Q29uZmlybSB5b3VyIG9yZGVycw==	66qF66C5IO2ZleyduA==
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	567	QWJvcnQgdGhlIG9wZXJhdGlvbg==	7J6R7KCEIOykkeuLqA==
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	647	WW91ciB0cmFuc3BvbmRlciBpcyBvZmYsIGFuZCBwYXRyb2xzIGluIHRoZSA=	7Yq4656c7Iqk7Y+w642U6rCAIOq6vOyguCDsnojsnLzrqbAsIO2VtOuLuSDsp4Dsl63snZgg7Iic7LCw64yA64qUIA==
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	652	IGFyZSBsaWtlbHkgdG8gZ2l2ZSB5b3UgdHJvdWJsZSBvdmVyIHRoZSBmYWN0LCBpZiB5b3UncmUgc3BvdHRlZC4=	IOuwnOqwgeuQoCDqsr3smrAg6re4IOyCrOyLpOuhnCDsnbjtlbQg64u57Iug7JeQ6rKMIOusuOygnOulvCDsnbzsnLztgqwg6rCA64ql7ISx7J20IOuGkuyKteuLiOuLpC4=
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	654	WW91ciB0cmFuc3BvbmRlciBpcyBvZmYsIGJ1dCBhbnkgcGF0cm9scyBpbiB0aGUg	7Yq4656c7Iqk7Y+w642U6rCAIOq6vOyguCDsnojsirXri4jri6QuIO2VmOyngOunjCDtlbTri7kg7KeA7Jet7J2YIOyInOywsOuMgOuKlCA=
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	656	IGFyZSB1bmxpa2VseSB0byByYWlzZSB0aGUgaXNzdWUu	IOusuOygnOulvCDsoJzquLDtlaAg6rCA64ql7ISx7J20IOuCruyKteuLiOuLpC4=
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	658	VHVybmluZyB0aGUgdHJhbnNwb25kZXIgb24gbm93IHdvdWxkIHJldmVhbCB5b3VyIGhvc3RpbGUgYWN0aW9ucyB0bw==	7KeA6riIIO2KuOuenOyKpO2PsOuNlOulvCDsvJzrqbQg7KCB64yAIO2WieychOqwgCDrhbjstpzrkKnri4jri6Q=
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	690	VHVybiB0aGUgdHJhbnNwb25kZXIgb24gYW5kIHRoZW4ganVtcA==	7Yq4656c7Iqk7Y+w642U66W8IOy8nOqzoCDsoJDtlIQ=
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	695	SnVtcCwga2VlcGluZyB0aGUgdHJhbnNwb25kZXIgb2Zm	7Yq4656c7Iqk7Y+w642U66W8IOuBiCDssYTroZwg7KCQ7ZSE
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	700	QWJvcnQgdGhlIGp1bXA=	7KCQ7ZSEIOykkeuLqA==
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	797	V2FybmluZyE=	6rK96rOgIQ==
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	811	YSBzaG9ydCBkaXN0YW5jZSBhd2F5IGZyb20gdGhlIGV4aXQ=	7Lac6rWs7JeQ7IScIOynp+ydgCDqsbDrpqzsl5A=
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	815	ZXh0cmVtZWx5IGNsb3NlIHRvIHRoZSBleGl0	7Lac6rWs7JeQIOunpOyasCDqsIDquZ3sirXri4jri6Q=
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	817	VGhlIGp1bXAtcG9pbnQgZXhoaWJpdHMgZmx1Y3R1YXRpb25zIGNoYXJhY3RlcmlzdGljIG9mIGRyaXZlIGZpZWxkIGFjdGl2aXR5IA==	7KCQ7ZSEIO2PrOyduO2KuOqwgCDrk5zrnbzsnbTruIwg7ZWE65OcIO2ZnOuPmeydmCDtirnsp5XsoIHsnbgg67OA64+Z7J2EIOuztOyeheuLiOuLpCA=
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	819	QSBkaXNwb3NhYmxlIHByb2JlIHNlbmRzIGJhY2sgYSBtaWNyb2J1cnN0IG9mIGluZm9ybWF0aW9uOiBmb3JjZXMgbmVhciB0aGUgZXhpdCBhcmUgYXNzZXNlZCBsaWtlbHkgaG9zdGlsZSBhbmQgYSBwb3NzaWJsZSB0aHJlYXQgdG8geW91ciBmbGVldC4=	7J287ZqM7JqpIO2DkOy5qOydtCDrr7jrn4kg7KCV67O066W8IOyghOyGoe2VqeuLiOuLpDog7Lac6rWsIOq3vOyymOydmCDrs5HroKXsnbQg7KCB64yA7KCB7J28IOqwgOuKpeyEseydtCDrhpLsnLzrqbAg7ZWo64yA7JeQIOychO2YkeydtCDrkKAg7IiYIOyeiOyKteuLiOuLpC4=
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	851	KENhbiBhbHdheXMgYmUgdXNlZCBpbiBkZXYgbW9kZSk=	KOqwnOuwnCDrqqjrk5zsl5DshJzripQg7ZWt7IOBIOyCrOyaqSDqsIDriqUp
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	853	U3RhYmlsaXplIHRoZSBqdW1wLXBvaW50	7KCQ7ZSEIO2PrOyduO2KuCDslYjsoJXtmZQ=
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	858	VGhpcyB3b3JtaG9sZSBpcyBub3QgY29ubmVjdGVkIHRvIGFueSBvdGhlciB0ZXJtaW5pIGFuZCBpcyBlZmZlY3RpdmVseSB1bnVzYWJsZS4=	7J20IOybnO2ZgOydgCDri6Trpbgg7Ja065akIOyiheywqeygkOqzvOuPhCDsl7DqsrDrkJjslrQg7J6I7KeAIOyViuyVhCDsgqzsi6Tsg4Eg7IKs7Jqp7ZWgIOyImCDsl4bsirXri4jri6Qu
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	864	SW5pdGlhdGUgYSB0cmFuc2l0IHRvIA==	7ZWt7ZaJIOyLnOyekQ==
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	878	VXNpbmcgYSB3b3JtaG9sZSByZXF1aXJlcyBhIHdvcm1ob2xlIHNjYW5uZXIu	7Juc7ZmA7J2EIOyCrOyaqe2VmOugpOuptCDsm5ztmYAg7Iqk7LqQ64SI6rCAIO2VhOyalO2VqeuLiOuLpC4=
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	884	T3JkZXIgYSBqdW1wIHRvIA==	7KCQ7ZSEIOuqheuguQ==
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	886	U2h1dCBkb3duIHRoZSB3b3JtaG9sZSBhbmQgcmV0cmlldmUgdGhlIGFuY2hvcg==	7Juc7ZmA7J2EIOuLq+qzoCDslbXsu6Qg7ZqM7IiY
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/JumpPointInteractionDialogPluginImpl.class	938	ZmlnaHRlciB3aW5n	7KCE7Yis6riwIOu5hO2WieuMgA==
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/MonthlyReportNodeTooltipCreator.class	95	RmxlZXQtcmVsYXRlZCBpbmNvbWUgYW5kIGV4cGVuc2VzLg==	7ZWo64yAIOq0gOugqCDsiJjsnoUg67CPIOyngOy2nC4=
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/MonthlyReportNodeTooltipCreator.class	106	Q29sb255LXJlbGF0ZWQgaW5jb21lIGFuZCBleHBlbnNlcy4=	7Iud66+87KeAIOq0gOugqCDsiJjsnoUg67CPIOyngOy2nC4=
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/MonthlyReportNodeTooltipCreator.class	111	V2VhcG9ucyBhbmQgZmlnaHRlciBMUENzIGluc3RhbGxlZCBvbiBwcm9kdWNlZCBzaGlwcy4=	7IOd7IKw65CcIO2VqOyEoOyXkCDshKTsuZjrkJwg66y06riwIOuwjyDsoITtiKzquLAgTFBDLg==
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/MonthlyReportNodeTooltipCreator.class	125	RXF1aXBtZW50	7J6l67mE
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/MonthlyReportNodeTooltipCreator.class	177	QSB0b3RhbCBvZiAlcyB3b3J0aCBvZiBwcm9kdWN0aW9uIGVmZm9ydCBoYXMgYmVlbiBwdXQgaW50byBwcm9qZWN0cyB0aGF0IGhhdmUgbm90IHlldCBiZWVuIGNvbXBsZXRlZC4=	7LSdICVzIOyDgeuLueydmCDsg53sgrAg64W466Cl7J20IOyVhOyngSDsmYTro4zrkJjsp4Ag7JWK7J2AIO2UhOuhnOygne2KuOyXkCDtiKzsnoXrkJjsl4jsirXri4jri6Qu
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/MonthlyReportNodeTooltipCreator.class	200	RXhwZW5zZXMgaW5jdXJyZWQgZHVlIHRvIHRoZSB1c2Ugb2YgbG9jYWwgc3RvY2twaWxlcyB0byBjb3VudGVyIHNob3J0YWdlcy4=	67aA7KGx67aE7J2EIOuztOy2qe2VmOq4sCDsnITtlbQg7ZiE7KeAIOu5hOy2leusvOydhCDsgqzsmqntlZjsl6wg67Cc7IOd7ZWcIOu5hOyaqS4=
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/MonthlyReportNodeTooltipCreator.class	202	UmVzb3VyY2Vz	7J6Q7JuQ
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/MonthlyReportNodeTooltipCreator.class	207	RXhwZW5zZXMgaW5jdXJyZWQgZHVlIHRvIHRoZSBuZWVkIHRvIHJlc3RvY2sgbG9jYWwgc3RvY2twaWxlcyB0byByZXBsYWNlIHRoZSByZXNvdXJjZXMgZHJhd24gYnkgeW91ciBmbGVldC4=	7ZWo64yA6rCAIOyCrOyaqe2VnCDsnpDsm5DsnYQg67O07Lap7ZWY6riwIOychO2VtCDtmITsp4Ag67mE7LaV66y87J2EIOyerOu5hOy2le2VmOuKlCDrjbAg67Cc7IOd7ZWcIOu5hOyaqS4=
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/MonthlyReportNodeTooltipCreator.class	212	RWFjaCBvZmZpY2VyIHJlY2VpdmVzIGEgYmFzZSBzYWxhcnkgb2YgJXMgY3JlZGl0cyBwZXIgbW9udGgsIHBsdXMgJXMgY3JlZGl0cyBwZXIgb2ZmaWNlciBsZXZlbC4=	6rCBIOyepeq1kOuKlCDsm5Qg6riw67O4IOq4ieyXrCAlcyDtgazroIjrlKfsl5Ag7J6l6rWQIOugiOuyqOuLuSAlcyDtgazroIjrlKfsnYQg7LaU6rCA66GcIOuwm+yKteuLiOuLpC4=
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/MonthlyReportNodeTooltipCreator.class	222	RWFjaCBhZG1pbmlzdHJhdG9yIHJlY2VpdmVzIGEgc2FsYXJ5IHRoYXQgZGVwZW5kcyBvbiB0aGVpciBza2lsbHMuIFdoZW4gbm90IGFzc2lnbmVkIHRvIGdvdmVybiBhIGNvbG9ueSwgdGhlaXIgc2FsYXJ5IGlzIHJlZHVjZWQgdG8gJXMu	6rCBIO2Wieygleq0gOydgCDsiqTtgqzsl5Ag65Sw66W4IOq4ieyXrOulvCDrsJvsirXri4jri6QuIOyLneuvvOyngCDthrXsuZjsl5Ag67Cw7KCV65CY7KeAIOyViuydgCDqsr3smrAg6riJ7Jes6rCAICVz66GcIOqwkOyGjO2VqeuLiOuLpC4=
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/MonthlyReportNodeTooltipCreator.class	239	RWFjaCBjcmV3IG1lbWJlciByZWNlaXZlcyBhIG1vbnRobHkgc2FsYXJ5IG9mICVzIGNyZWRpdHMu	6rCBIOyKueustOybkOydgCDsm5QgJXMg7YGs66CI65Sn7J2YIOq4ieyXrOulvCDrsJvsirXri4jri6Qu
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/MonthlyReportNodeTooltipCreator.class	244	RWFjaCBtYXJpbmUgcmVjZWl2ZXMgYSBtb250aGx5IHNhbGFyeSBvZiAlcyBjcmVkaXRzLg==	6rCBIO2VtOuzkeuMgOybkOydgCDsm5QgJXMg7YGs66CI65Sn7J2YIOq4ieyXrOulvCDrsJvsirXri4jri6Qu
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/MonthlyReportNodeTooltipCreator.class	249	VW5wYWlkIGRlYnQgY2FycmllZCBvdmVyIGZyb20gbGFzdCBtb250aC4=	7KeA64KcIOuLrOyXkOyEnCDsnbTsm5TrkJwg66+464KpIOu2gOyxhC4=
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/MonthlyReportNodeTooltipCreator.class	254	VXBrZWVwIGFuZCBpbmNvbWUgZnJvbSBpbmR1c3RyaWVzIGFuZCBzdHJ1Y3R1cmVzIGxvY2F0ZWQgYXQgdGhlIG91dHBvc3Qgb3IgY29sb255Lg==	7KCE7LSI6riw7KeAIOuYkOuKlCDsi53rr7zsp4DsnZgg7IKw7JeFIOyLnOyEpCDrsI8g6rWs7KGw66y87JeQ7IScIOuwnOyDne2VmOuKlCDsnKDsp4DruYTsmYAg7IiY7J6FLg==
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/MonthlyReportNodeTooltipCreator.class	259	VG90YWwgc3BlbnQgb24gaGF6YXJkIHBheSBhbmQgcmVsYXRlZCBncm93dGggaW5jZW50aXZlcyBhdCB0aGUgY29sb255IGR1cmluZyB0aGUgcHJldmlvdXMgbW9udGgu	7KCE7JuU7JeQIOyLneuvvOyngOyXkOyEnCDsnITtl5gg7IiY64u5IOuwjyDqtIDroKgg7ISx7J6lIOyduOyEvO2LsOu4jOyXkCDsp4DstpztlZwg7LSdIOq4iOyVoS4=
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/MonthlyReportNodeTooltipCreator.class	264	SW5jb21lIGZyb20gb3V0LW9mLWZhY3Rpb24gZXhwb3J0cyBieSB0aGlzIG91dHBvc3Qgb3IgY29sb255LiBTbXVnZ2xpbmcgYW5kIGluLWZhY3Rpb24gZXhwb3J0cyBkbyBub3QgcHJvZHVjZSBpbmNvbWUu	7J20IOyghOy0iOq4sOyngCDrmJDripQg7Iud66+87KeA7J2YIOyEuOugpSDsmbjrtoAg7IiY7LacIOyImOyehS4g67CA7IiY7JmAIOyEuOugpSDrgrTrtoAg7IiY7Lac7J2AIOyImOyeheydhCDssL3stpztlZjsp4Ag7JWK7Iq164uI64ukLg==
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/MonthlyReportNodeTooltipCreator.class	269	RmVlcyBhbmQgZXhwZW5zZXMgaW5jdXJyZWQgYnkgc3RvcmluZyBjcmV3IG9yIG1hdGVyaWVsIGF0IGEgbG9jYXRpb24uIEluY2x1ZGVzIHJlbnQsIHNlY3VyaXR5LCBhbmQgb3RoZXIgc3VjaC4=	7Yq57KCVIOychOy5mOyXkCDsirnrrLTsm5Ag65iQ64qUIOusvOyekOulvCDrs7TqtIDtlZjripQg642wIOuwnOyDne2VmOuKlCDsiJjsiJjro4wg67CPIOu5hOyaqS4g7J6E64yA66OMLCDrs7TslYgg65Ox7J20IO2PrO2VqOuQqeuLiOuLpC4=
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/MonthlyReportNodeTooltipCreator.class	271	VGhlIG1vbnRobHkgZXhwZW5zZXMgYXJlIGdlbmVyYWxseSAlcyBvZiB0aGUgYmFzZSB2YWx1ZSBvZiB3aGF0J3MgaW4gc3RvcmFnZS4=	7JuU6rCEIOu5hOyaqeydgCDsnbzrsJjsoIHsnLzroZwg7LC96rOgIOuztOq0gCDrrLztkogg6riw67O4IOqwgOy5mOydmCAlc+yeheuLiOuLpC4=
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/MonthlyReportNodeTooltipCreator.class	273	U3RvcmFnZSBhdCBhIGNvbG9ueSB1bmRlciB5b3VyIGNvbnRyb2wgZG9lcyBub3QgaW5jdXIgYW55IGZlZXMu	6reA7ZWY7J2YIO2GteygnCDtlZjsnZgg7Iud66+87KeAIOywveqzoOuKlCDsiJjsiJjro4zqsIAg67Cc7IOd7ZWY7KeAIOyViuyKteuLiOuLpC4=
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/MonthlyReportNodeTooltipCreator.class	287	QXBwcm94aW1hdGVseSAlcyA=	7JW9ICVz
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/MonthlyReportNodeTooltipCreator.class	292	IG9mIA==	IC8g6riw7KSAOiA=
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/NavBuoyEntityPlugin.class	98	TmF2IGJ1b3k=	7ZWt67KVIOu2gO2RnA==
starfarer.api.jar	com/fs/starfarer/api/impl/campaign/NavBuoyEntityPlugin.class	103	TWFrZXNoaWZ0IG5hdiBidW95	6riJ7KGwIO2VreuylSDrtoDtkZw=
