id,type,text1,text2,text3,text4,text5,notes
star_white,PLANET,대부분 항성의 끝의 시작. 백색 왜성은 한때 탄소를 핵융합하기에 충분한 질량이 없었던 적색 거성이었다. 극도로 밀도가 높으며 더 이상 핵융합 반응을 진행하지 않으면서 서서히 열을 방출한다.,,,,,
drone_station_lt,SHIP_SYSTEM,기지 주위에 방어 드론 고리가 배치됩니다.,,스테이션 주변의 방어 드론 링.,,,
drone_station_mid,SHIP_SYSTEM,기지 주위에 방어 드론 고리가 배치됩니다.,,스테이션 주변의 방어 드론 링.,,,
drone_station_high,SHIP_SYSTEM,기지 주위에 방어 드론 고리가 배치됩니다.,,스테이션 주변의 방어 드론 링.,,,
entropyamplifier,SHIP_SYSTEM,대상 함선이 받는 피해를 일시적으로 증가시킵니다. 사용 시 상당한 플럭스가 발생합니다. 효과 지속 시간은 원천 함선의 기준 프레임 기준입니다. 페이즈 상태이거나 시간 흐름이 변경된 경우 효과도 그에 따라 영향을 받습니다.,공격,대상 함선이 받는 피해가 증가합니다. 사용 시 상당한 양의 플럭스를 생성합니다.,,대상 함선은 모든 출처로부터 {{50%}} 더 많은 피해를 받습니다.,
interdictor,SHIP_SYSTEM,"대상 함선의 드라이브 필드를 방해하여 일부 엔진을 비활성화합니다. 엔진이 완전히 작동 중인 함선에 사용할 경우 일반적으로 불꽃 소화가 발생하지 않지만, 최소 하나의 활성 엔진은 항상 차단되므로 엔진 구성에 따라 불꽃 소화가 발생할 수 있습니다.",공격,대상 함선의 구동 필드를 방해하여 일부 엔진을 비활성화합니다.,,,
mine_strike,SHIP_SYSTEM,목표 지점으로 중형 페이즈 기뢰를 순간이동시킵니다. 기뢰는 인근 적 함선을 천천히 추적하다 근접 신관이 작동하면 수 초 후 폭발합니다. 페이즈 상태에서도 사용 가능합니다.,공격,무거운 근접 지뢰를 대상 지역으로 순간이동시킵니다. 페이즈 중에도 사용할 수 있습니다.,2000 고폭,"각 기뢰는 넓은 범위에 {{2000 High Explosive}} 피해를 주며, 약 {{1000}} su 거리에서 배치할 수 있습니다.",
mine_strike_station,SHIP_SYSTEM,목표 지점으로 중형 페이즈 기뢰를 순간이동시킵니다. 기뢰는 인근 적 함선을 천천히 추적하다 근접 신관이 작동하면 수 초 후 폭발합니다.,공격,목표 지점에 강력한 근접 기뢰를 순간이동시킨다. 각 기뢰는 범위 내에 2000 고폭 피해를 입힌다.,2000 고폭,"각 기뢰는 넓은 범위에 {{2000 High Explosive}} 피해를 주며, 약 {{3500}} su 거리에서 배치할 수 있습니다.",
mote_control,SHIP_SYSTEM,에너지 분자가 함선에 강력한 EMP 피해를 입히고 전투기와 미사일을 소멸시킵니다. 시스템을 사용하면 분자에 대한 임시 인력점이 생성됩니다. 분자는 적 함선에 인력점이 설정되지 않은 경우 자동으로 근처 미사일과 전투기를 추적합니다.,특별한,에너지 티끌은 함선에 막대한 EMP 피해를 입히고 전투기와 미사일을 제거합니다.,,,
acausaldisruptor,SHIP_SYSTEM,근처 적 함선을 잠시 과부하 상태로 만듭니다. 붕괴 이전에도 제대로 이해되지 못했던 약한 비인과율 원리를 이용합니다. 현재로서는 그 효과가 사실상 마법과 다름없습니다.,공격,근처의 적 함선에 잠시 과부하가 걸립니다.,,과부하는 {{1}}초 동안 지속됩니다.,
temporalshell,SHIP_SYSTEM,함선의 시간 흐름을 빠르게 합니다. 사용 시 상당한 플럭스가 발생합니다. 장시간 노출 연구는 '우려스럽다'는 결론과 함께 조용히 중단되었습니다.,특별한,배에 탑승한 시간의 흐름을 가속화합니다. 사용 시 상당한 양의 플럭스를 생성합니다.,,함선 내부의 시간은 일반 속도의 최대 {{three}}까지 빠르게 흐릅니다.,
damper,SHIP_SYSTEM,무기와 보호막을 비활성화하는 대신 들어오는 피해를 경감하는 에너지 필드를 잠시 활성화합니다.,방어적,무기와 보호막을 비활성화하는 대신 들어오는 피해를 완화하는 에너지 장을 잠시 활성화합니다.,,"프리깃과 구축함이 받는 모든 피해를 {{67%}}, 더 큰 함선이 받는 모든 피해를 {{50%}} 감소시킵니다.",
damper_omega,SHIP_SYSTEM,"받는 피해와 발생 플럭스를 모두 절반으로 줄이고, 비활성화된 모든 엔진과 무기를 빠르게 수리하는 엔트로피 감쇠 필드를 잠시 활성화합니다. 보호막은 비활성화됩니다.",방어적,"받는 모든 피해와 생성되는 모든 플럭스를 절반으로 줄이고, 비활성화된 모든 엔진과 무기를 신속하게 수리하는 엔트로피 감쇠장을 잠시 활성화합니다. 보호막을 비활성화합니다.",,,
flarelauncher,SHIP_SYSTEM,들어오는 미사일과 포인트 방어 무기의 유도 시스템을 교란하는 조명탄을 발사합니다. 조명탄에 맞는 미사일은 파괴됩니다.,방어적,근처 적 미사일의 유도 시스템을 혼란시키기 위해 조명탄을 발사합니다.,,,
flarelauncher_active,SHIP_SYSTEM,들어오는 미사일과 포인트 방어 무기의 유도 시스템을 교란하는 조명탄을 발사합니다. 조명탄은 미사일을 추적하며 조명탄에 충돌하는 미사일은 파괴됩니다.,방어적,근처 적 미사일의 유도 시스템을 혼란시키기 위해 조명탄을 발사합니다. 조명탄은 빠르고 적극적으로 미사일을 추적합니다.,,,
flarelauncher_fighter,SHIP_SYSTEM,포인트 방어를 교란하여 그 화력을 끌어당기는 조명탄을 발사합니다.,방어적,지점 방어를 방해하는 조명탄을 발사합니다.,,,
flarelauncher_single,SHIP_SYSTEM,포인트 방어를 교란하여 그 화력을 끌어당기는 조명탄을 발사합니다.,방어적,지점 방어를 방해하는 조명탄을 발사합니다.,,,
burndrive,SHIP_SYSTEM,함선의 시스템 이동 드라이브에 주 연소를 일시적으로 가동합니다. 보호막 사용이 불가능해지는 대신 고정 시간 동안 엄청난 속도 향상을 제공합니다. 중대한 충돌 시 엔진 전면 불꽃 소화의 위험이 있습니다.,움직임,보호막을 돌리거나 사용할 수 없는 대신 엄청난 속도 향상을 제공합니다. 시스템이 활성화된 동안 충돌로 인해 가동 중단이 발생할 수 있습니다.,,함선의 최고 속도가 {{200}} 증가합니다.,
combat_burn,SHIP_SYSTEM,함선의 시스템 이동 드라이브에 저강도 주 연소를 가동합니다. 이 연소는 무한정 유지할 수 있습니다.,이동,함선의 항성계 이동 드라이브에 저출력 주 추진을 가동합니다. 이 추진은 무한정 유지할 수 있습니다.,,함선의 최고 속도가 {{100}} 증가합니다.,
maneuveringjets,SHIP_SYSTEM,추가 추진기를 작동시켜 함선의 기동성을 크게 향상시킵니다. 또한 함선의 최고 속도를 약간 높여줍니다.,움직임,기동성과 최고 속도가 잠시 향상됩니다.,,함선의 최고 속도가 {{50}} 증가합니다.,
plasmajets,SHIP_SYSTEM,"최고 속도를 극단적으로 잠깐 크게 높이고, 기동성도 약간 향상시킵니다.",움직임,약간의 기동성 향상과 함께 최고 속도를 짧지만 극도로 향상시킵니다.,,함선의 최고 속도가 {{125}} 증가합니다. 또한 함선은 선회율과 가속도에 상당한 보너스를 받습니다.,
microburn,SHIP_SYSTEM,엔진을 잠시 가동하여 함선을 극단적인 속도로 앞으로 추진합니다.,움직임,짧은 엔진 부스트를 제공하여 함선을 극도의 속도로 전진시킵니다.,,함선의 최고 속도가 잠시 약 {{600}} su/초까지 증가합니다.,
microburn_omega,SHIP_SYSTEM,엔진을 잠시 가동하여 함선을 극단적인 속도로 앞으로 추진합니다.,움직임,짧은 엔진 부스트를 제공하여 함선을 극도의 속도로 전진시킵니다.,,,
fastmissileracks,SHIP_SYSTEM,추가 서보 모터와 탄약 이송 장치를 통해 함선의 미사일 무기를 빠르게 재장전합니다. 시스템 활성화 시 상당한 플럭스가 발생합니다.,공격,모든 미사일 무기를 빠르게 재장전합니다. 사용 시 플럭스를 생성합니다.,,,
fortressshield,SHIP_SYSTEM,무기 시스템의 모든 출력을 보호막으로 전환하여 피해 흡수 효율을 크게 높입니다. 보호막이 화력을 받지 않더라도 이 과정에서 일정한 속도로 하드 플럭스가 발생합니다.,방어적,보호막으로 받는 피해를 최소한으로 줄이지만 활성화된 동안 단단한 플럭스를 생성합니다.,,함선의 방어막이 받는 피해가 {{90%}} 감소합니다.,
highenergyfocus,SHIP_SYSTEM,모든 에너지 무기의 피해를 잠시 증가시킵니다. 커패시터 배열은 여러 충전량을 저장하며 서서히 재충전됩니다.,공격,모든 에너지 무기의 공격력이 잠시 증가합니다.,,모든 에너지 무기가 주는 피해가 {{50%}} 증가합니다.,
drone_strike,SHIP_SYSTEM,에너지 전달로 터미네이터 드론 중 하나를 잠시 과충전합니다. 드론은 미사일처럼 근처 목표물을 추적하여 충돌 시 막대한 피해를 입힙니다.,공격,"터미네이터 드론 중 하나를 강화하여 목표물을 향해 보냅니다. 드론은 충돌 시 1200의 에너지 피해와 600의 EMP 피해를 주며, 충전하면 600의 플럭스를 생성합니다.",1200 에너지 | 600 EMP | 600,각 드론은 충돌 시 {{1200 Energy}} 피해와 {{600 EMP}} 피해를 줍니다.,
lidararray,SHIP_SYSTEM,"하드포인트 무기의 사거리, 연사율, 정확도를 크게 높이는 대신 포탑과 모든 빔 무기를 일시적으로 정지시킵니다. 비활성 상태에서도 모든 무기 사거리에 소극적인 부스트를 제공합니다.",공격,"포탑과 모든 빔 무기를 일시적으로 멈추는 동안 하드포인트 무기의 사거리, 발사 속도 및 정확도가 크게 증가합니다. 사용하지 않을 때는 모든 무기의 사거리에 더 작은 패시브 부스트를 제공합니다.",,"시스템이 활성화된 동안 하드포인트 무기는 사거리가 {{100%}}, 연사 속도가 {{200%}} 증가합니다. 반동은 {{75%}} 감소하고 투사체 속도는 {{50%}} 증가합니다. 시스템이 수동 모드일 때는 모든 비미사일 무기의 사거리가 {{35%}} 증가합니다.",
orion_device,SHIP_SYSTEM,"함선 후방으로 모양 성형된 반물질 충전을 배치합니다. 폭발은 거대한 추진판에 힘을 가하고, 이 판이 충격을 흡수하여 함선의 관성 보정 장치가 처리할 수 있는 시간대에 걸쳐 가속을 분산시킵니다. 함선은 잠시 매우 빠른 속도로 앞으로 추진됩니다.",움직임,함선 뒤쪽에 있는 반물질 폭탄을 폭발시켜 엄청난 속도로 전진시킵니다.,,,
nova_burst,SHIP_SYSTEM,인간적 취약성의 제약에서 벗어난 오리온 장치. 함선 후방에 거대한 반물질 충전을 폭발시켜 함선을 앞으로 도약시킵니다.,움직임,배 뒤에서 거대한 반물질 폭탄을 폭발시켜 배를 앞으로 도약시킵니다.,,,
canister_flak,SHIP_SYSTEM,함선 주변 모든 방향으로 가변 시한 근접 신관이 장착된 다수의 대공포 카니스터를 발사합니다.,방어적,함선 전체에 가변 시간 근접 퓨즈가 있는 대량의 대공포를 발사합니다. 각 통은 해당 지역에 200의 고폭탄 피해를 입히며 아군 사격을 피하는 것이 목표입니다.,200 고폭탄,"각 캐니스터는 범위 내에 {{200 High Explosive}} 피해를 주며, 아군 오사를 피하도록 조준됩니다.",
phaseteleporter,SHIP_SYSTEM,함선이 원하는 인근 위치로 즉시 순간이동합니다.,움직임,배는 원하는 근처 위치로 즉시 순간 이동합니다.,,목표 위치는 최대 {{1500}} su 떨어져 있을 수 있습니다.,
displacer,SHIP_SYSTEM,함선이 이동 방향으로 짧은 거리를 순간이동합니다. 시스템은 천천히 최대 3개의 충전량을 쌓아 빠르게 사용할 수 있습니다.,움직임,우주선이 이동하는 방향으로 앞으로 순간이동합니다. 시스템은 한 번에 최대 3개의 충전물을 저장할 수 있습니다.,,함선이 {{300}} 유닛 순간이동합니다.,
displacer_degraded,SHIP_SYSTEM,함선이 이동 방향으로 짧은 거리를 순간이동합니다. 시스템은 천천히 최대 2개의 충전량을 쌓아 빠르게 사용할 수 있습니다.,움직임,우주선이 이동하는 방향으로 앞으로 순간이동합니다. 시스템은 한 번에 최대 2개의 충전물을 저장할 수 있습니다.,,함선이 {{300}} 유닛 순간이동합니다.,
drone_pd,SHIP_SYSTEM,레이저로 무장한 다수의 방어 드론을 배치합니다. 드론은 함선을 밀착 경호하거나 주변을 자유롭게 순찰하도록 명령할 수 있습니다.,드론(하이테크),레이저로 무장한 방어 드론을 다수 배치합니다.,,,
drone_pd_x2,SHIP_SYSTEM,경기관총으로 무장한 여러 방어 드론을 배치합니다. 드론은 함선을 밀착 경호하거나 주변을 자유롭게 순찰하도록 명령할 수 있습니다.,드론(중간선),경기관총으로 무장한 여러 대의 방어 드론을 배치합니다.,,,
drone_borer,SHIP_SYSTEM,전투 개조된 채굴 드론 여러 대를 배치합니다. 드론은 고도로 자율적이며 모함에서 멀리 떨어져 작전할 수 있습니다.,드론(낮은 기술),마이닝 레이저로 무장한 전투용 개조 드론 여러 대를 배치합니다. 드론은 작동 범위가 깁니다.,,,
drone_sensor,SHIP_SYSTEM,탑재 센서로 함선의 무기·센서 범위를 향상시키는 드론 두 대를 배치합니다. 각 드론에는 이온 캐논도 장착되어 있습니다.,드론(하이테크),함선의 무기와 센서 범위를 향상시키는 한 쌍의 드론을 배치합니다. 각 드론에는 이온 캐논도 장착되어 있습니다.,,,
